label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,0.628605545,0.055636585,-0.660116017,0.642717063,0.01492995,-0.645065963,0.655545413,0.01263541,-0.645202458,0.666591465,0.010994911,-0.645443797,0.608980656,0.023318827,-0.640204072,0.599452794,0.026741266,-0.640318573,0.589820325,0.030092478,-0.64050746,0.684114456,0.018160284,-0.466134697,0.580493927,0.041907191,-0.439945757,0.655089259,0.08048594,-0.583351612,0.614444435,0.090768099,-0.575976312,0.782605827,0.179804415,-0.33856082,0.524842024,0.226362288,-0.349132538,0.826528668,0.432081223,-0.260258168,0.535444081,0.467519939,-0.430064112,0.830119729,0.642755866,-0.344942927,0.700128675,0.490289778,-0.61812222,0.835597396,0.718987882,-0.382616848,0.743352532,0.479499042,-0.668630421,0.817659199,0.72041893,-0.427643836,0.753267467,0.439168245,-0.655171931,0.810527921,0.700076163,-0.360131443,0.738364518,0.443147391,-0.610732615,0.751009345,0.631152809,-0.01247023,0.611737192,0.644998252,0.012424587,0.752210498,0.95630151,-0.119084492,0.59993422,0.968510211,-0.017028833,0.752912819,0.909654737,0.611335337,0.650090218,0.888764262,0.596405506,0.753514111,0.883798599,0.690132678,0.665650427,0.866969526,0.672750533,0.747757375,0.974264681,0.719679952,0.6592471,0.943646848,0.698892236
0,0.63506031,0.054372072,-0.690871358,0.646952271,0.017112195,-0.675228,0.658486307,0.017112315,-0.675389469,0.668807507,0.017450154,-0.675683677,0.615906358,0.021647632,-0.669133306,0.607000113,0.025381386,-0.669222534,0.597904086,0.029627204,-0.669367135,0.686855257,0.028290749,-0.496885449,0.585211575,0.049604535,-0.464969307,0.65993911,0.083904982,-0.614702523,0.620976448,0.089555435,-0.605866551,0.779127896,0.182889789,-0.364924073,0.532182992,0.233338594,-0.338622421,0.828085721,0.425107121,-0.266953975,0.541139901,0.466725349,-0.419948041,0.833479047,0.634747207,-0.326316983,0.696812332,0.491540313,-0.644676447,0.841796041,0.707359493,-0.367943585,0.740750313,0.481651276,-0.699299812,0.825137615,0.712223709,-0.408458948,0.753275394,0.439168572,-0.686859369,0.817280889,0.692890465,-0.339085162,0.736819744,0.443220556,-0.639348626,0.750763774,0.613145292,-0.022317126,0.617134869,0.628161848,0.022457402,0.757041454,0.942426085,-0.132517993,0.602400124,0.95976913,-0.00513588,0.757931769,1.021786571,0.592689931,0.627128363,0.996795595,0.623317599,0.753393114,1.023173332,0.663799345,0.638882697,0.996794939,0.693643987,0.773408294,1.122668743,0.598965406,0.626116812,1.09045136,0.632196307
0,0.639613509,0.057492018,-0.749344528,0.650011599,0.019926071,-0.729970753,0.66097784,0.019720495,-0.730140269,0.670922637,0.019606531,-0.730432212,0.620709538,0.024533272,-0.725968778,0.610899448,0.028704286,-0.726106226,0.600335538,0.033818841,-0.726275325,0.686545312,0.031655073,-0.530417323,0.588383973,0.054480433,-0.508232474,0.662779748,0.086190939,-0.665485322,0.626274526,0.095790319,-0.659434855,0.783565164,0.189878374,-0.386760205,0.533023953,0.234976977,-0.377308816,0.83324337,0.434170097,-0.303071648,0.546193838,0.466617137,-0.475962102,0.836525559,0.644154489,-0.407147795,0.708193302,0.494310349,-0.725821853,0.842285752,0.717218399,-0.457805097,0.752109051,0.47899437,-0.7883178,0.823321939,0.717443824,-0.503834069,0.763569832,0.440213054,-0.777544916,0.816039443,0.696703255,-0.422735602,0.749246776,0.445380569,-0.72148627,0.755756736,0.620607257,-0.016758645,0.618992209,0.633628488,0.016907576,0.758943856,0.948219061,-0.129638478,0.60967195,0.967330217,-0.010607403,0.767710686,1.000802755,0.645828962,0.643662214,0.988034666,0.656369388,0.764738381,0.996408224,0.723688841,0.657211006,0.982098818,0.731862783,0.782111287,1.088399768,0.677232981,0.648633361,1.075719357,0.683376133
0,0.641831577,0.057631075,-0.585493207,0.657200694,0.016381621,-0.566974878,0.669594705,0.014494658,-0.567109406,0.680161476,0.013262451,-0.567357838,0.62312144,0.023941934,-0.565376818,0.613876402,0.026563168,-0.565480471,0.604714453,0.02907455,-0.565661013,0.698102415,0.021723151,-0.38978827,0.595903218,0.041473627,-0.377649516,0.667264462,0.084135704,-0.510630548,0.626775026,0.09134841,-0.507407188,0.793270409,0.185348064,-0.275183886,0.536843061,0.224728644,-0.303590506,0.841429114,0.436755449,-0.20206359,0.544478357,0.466296285,-0.355101734,0.840415359,0.641767502,-0.281085461,0.707377553,0.495491922,-0.498007387,0.847716987,0.718714178,-0.311956525,0.75032258,0.483135402,-0.540548921,0.828475118,0.718869448,-0.359125018,0.759514332,0.443350971,-0.529853106,0.819537997,0.698972166,-0.297088355,0.746044695,0.449376792,-0.490747511,0.758148432,0.628172338,-0.012889725,0.618887663,0.644646347,0.012800934,0.754710913,0.969498277,-0.146688804,0.607275903,0.972929597,-0.049281355,0.763589501,0.87855494,0.524530351,0.67565459,0.849330544,0.540528774,0.761086643,0.844910562,0.600640535,0.690692723,0.820125461,0.61733371,0.765062153,0.924938858,0.672697723,0.691322446,0.897486269,0.693898678
0,0.638650894,0.042789757,-0.692866325,0.653697848,0.001844585,-0.678606987,0.666692555,0.000400543,-0.678737402,0.677928269,-0.000407815,-0.67896229,0.62091428,0.009688258,-0.670391798,0.612105548,0.013463318,-0.670526087,0.603062987,0.017420411,-0.670693517,0.697816491,0.012079418,-0.502908945,0.596611083,0.032697082,-0.46081382,0.665585876,0.072173424,-0.61800009,0.624065101,0.081055708,-0.605933547,0.800320268,0.183866367,-0.383529574,0.53428179,0.228000671,-0.352565676,0.838834643,0.440008819,-0.307536572,0.543700814,0.471075743,-0.422398984,0.837190032,0.640962303,-0.408560336,0.709146559,0.495528519,-0.626667023,0.842184722,0.717458308,-0.454858124,0.756294489,0.471605808,-0.679587364,0.820822716,0.714717567,-0.497049004,0.763429761,0.434115767,-0.668314874,0.814189792,0.696970105,-0.422421157,0.750587106,0.44080326,-0.621002674,0.762619913,0.645201266,-0.034157824,0.620315671,0.659500718,0.034220695,0.752295613,0.962923169,-0.126577392,0.610090494,0.970420897,0.035451446,0.745195985,0.95271033,0.590536296,0.66542536,0.901499569,0.62737304,0.744682312,0.930247307,0.665744305,0.680751204,0.883375704,0.700161755,0.741338134,1.03022027,0.682739377,0.667884767,0.956259668,0.72168088
0,0.641715586,0.039900243,-0.768768072,0.654996276,-0.001848996,-0.75305438,0.667742193,-0.002665162,-0.753206253,0.678956449,-0.003043532,-0.753447711,0.622036457,0.005744934,-0.744297028,0.612928212,0.010288,-0.744439423,0.603530884,0.015171528,-0.744622946,0.697974861,0.012471557,-0.56715405,0.594909191,0.03459686,-0.522352636,0.669998229,0.073634267,-0.690377176,0.626614869,0.081688337,-0.677533746,0.79981482,0.186729699,-0.437945843,0.535241246,0.233863741,-0.400183916,0.836255848,0.441851884,-0.371723503,0.544056296,0.477945805,-0.50494504,0.838532329,0.647153258,-0.485553503,0.717663407,0.491709858,-0.757354558,0.842852235,0.728540182,-0.53725636,0.764760673,0.467560649,-0.818855762,0.82358247,0.725222766,-0.577182949,0.76918751,0.428352624,-0.804527164,0.816629231,0.705433488,-0.498757303,0.756938934,0.43247959,-0.751607955,0.759836018,0.648941219,-0.037348513,0.620579302,0.665572882,0.037479047,0.756233573,0.959491134,-0.124129429,0.611624122,0.968391776,0.051775165,0.758679628,0.998323083,0.62790221,0.664478302,0.919067025,0.67541337,0.757873476,0.984190762,0.704402566,0.680708647,0.903557897,0.749580264,0.766894996,1.092885137,0.694547415,0.666134953,0.981873631,0.750008285
0,0.642461419,0.052407146,-0.708875775,0.657320559,0.014715075,-0.692107379,0.669392169,0.013772488,-0.692288876,0.680266857,0.013243377,-0.69258976,0.625150502,0.020381868,-0.687045097,0.615570605,0.023535371,-0.687207282,0.605609536,0.026930392,-0.68737042,0.697499573,0.025907874,-0.504348516,0.596423686,0.041509092,-0.476888746,0.667403579,0.080987863,-0.628625989,0.627335966,0.089466095,-0.62110734,0.790167511,0.186129779,-0.362658441,0.538173437,0.231330574,-0.342349559,0.842743397,0.431846082,-0.262071073,0.539792299,0.473560333,-0.402248293,0.841279626,0.648586452,-0.342903614,0.704617202,0.504538655,-0.608146012,0.842869163,0.726914585,-0.392209381,0.74677366,0.499102592,-0.664183378,0.824135602,0.725758851,-0.431152493,0.75796473,0.454293102,-0.653486967,0.818892658,0.706650496,-0.355296671,0.742904842,0.460031211,-0.60292393,0.75753057,0.632976413,-0.025474589,0.621984005,0.646872461,0.025682008,0.757720292,0.953134298,-0.111898221,0.621952713,0.963971019,0.001736854,0.769738317,1.100319147,0.596085906,0.665348947,1.086187005,0.614042044,0.766821623,1.1127702,0.663918972,0.677806377,1.089385509,0.681284487,0.788954616,1.2083323,0.573973119,0.673727214,1.192304611,0.590611756
0,0.642392159,0.054006159,-0.713322282,0.657213926,0.013796091,-0.69446671,0.668864489,0.011892378,-0.694669783,0.679181814,0.010811269,-0.694983959,0.623003483,0.022276223,-0.690090775,0.612998903,0.025887012,-0.690270901,0.603073418,0.029552937,-0.690444231,0.696490169,0.021521032,-0.499349207,0.591516495,0.042852998,-0.475012451,0.667353094,0.082790136,-0.630868793,0.626211524,0.089671068,-0.624149263,0.78684783,0.184997082,-0.36155048,0.535458207,0.227363735,-0.338161767,0.837316632,0.431764424,-0.274096161,0.5361256,0.480992854,-0.421395242,0.839849293,0.639716804,-0.368394196,0.703130841,0.504968405,-0.662197053,0.842979252,0.716643512,-0.420748174,0.748361886,0.497028381,-0.722785413,0.826506793,0.716707587,-0.460656554,0.758903325,0.45657751,-0.711965024,0.820423245,0.696521819,-0.381897807,0.74337709,0.464271694,-0.657731295,0.756211102,0.632102609,-0.027184103,0.622376621,0.646500826,0.02751806,0.767120123,0.951186359,-0.126332998,0.627347291,0.968623221,0.015819978,0.76821816,1.103338122,0.565466166,0.663384616,1.076074958,0.661624491,0.766126156,1.118104577,0.631237328,0.674721718,1.080651522,0.732017279,0.786722004,1.213026643,0.533108592,0.670192063,1.180077672,0.641698241
0,0.636701584,0.04991287,-0.724792242,0.651973367,0.0098809,-0.710983276,0.663514793,0.008395016,-0.711117685,0.674039125,0.007474244,-0.711379647,0.618674636,0.017154336,-0.705925107,0.608586073,0.020582139,-0.70609194,0.598722637,0.024061978,-0.706241012,0.692100465,0.018004894,-0.530081034,0.588169932,0.03718555,-0.504738033,0.660405159,0.080743074,-0.646781683,0.619791746,0.088270187,-0.639560759,0.788223445,0.186752111,-0.389875919,0.52816236,0.232746094,-0.367012113,0.831026912,0.437964022,-0.264767796,0.536061287,0.482180417,-0.422151864,0.843578517,0.6482988,-0.320421398,0.702910185,0.500518084,-0.623357296,0.850652814,0.72772795,-0.367115736,0.746931076,0.485647738,-0.676942408,0.830119252,0.724767148,-0.405761421,0.758821666,0.436725914,-0.666372836,0.822982967,0.7069031,-0.331712514,0.745553792,0.442592144,-0.617628157,0.756263256,0.649295807,-0.027826611,0.623759866,0.665855408,0.028180514,0.76001811,0.951617181,-0.093321279,0.627939224,0.963090837,0.127973676,0.768783271,1.15238297,0.493454695,0.653248131,1.112686515,0.740117192,0.765235424,1.172216773,0.547424316,0.661134601,1.125695109,0.805509925,0.785886705,1.270725727,0.416023254,0.659316659,1.226010799,0.688069284
0,0.642433882,0.07200592,-0.78799206,0.654422879,0.029141009,-0.769662857,0.664933026,0.027963459,-0.769862294,0.674720049,0.027047396,-0.770207286,0.623996198,0.035354912,-0.768791616,0.614123821,0.038582861,-0.768946052,0.603994787,0.04185921,-0.769101024,0.688707411,0.036544442,-0.551915169,0.586875021,0.055838287,-0.544038236,0.663039088,0.101732492,-0.69463861,0.625853777,0.106784038,-0.692725837,0.779671669,0.192327365,-0.372003227,0.526165009,0.242369503,-0.386041611,0.831562817,0.439600646,-0.256247342,0.532324791,0.494591027,-0.513325691,0.839392841,0.642982066,-0.369301915,0.699798286,0.486523539,-0.821226418,0.848810792,0.714111567,-0.419484437,0.746229291,0.460902303,-0.89171809,0.830898583,0.711601853,-0.464512646,0.752790868,0.42572996,-0.879690945,0.82560271,0.688642442,-0.384359211,0.740005732,0.430475682,-0.81756413,0.758718371,0.653285623,-0.01180461,0.623590589,0.676489592,0.012276083,0.77464354,0.966433167,-0.108712517,0.633522272,0.987573206,0.05868401,0.768487096,1.19271338,0.514814734,0.661569059,1.143187046,0.763066053,0.761210561,1.219872713,0.570784271,0.670786619,1.156956792,0.836843371,0.791596055,1.310236812,0.412538826,0.667384028,1.253297329,0.704821408
0,0.636027277,0.050973475,-0.674821317,0.649097443,0.010416567,-0.653604388,0.66050607,0.00906688,-0.653733253,0.670996428,0.008161306,-0.653964341,0.616518974,0.017141759,-0.652922332,0.60585463,0.020916522,-0.653033614,0.594801486,0.025238335,-0.653194189,0.686584353,0.018641293,-0.462019831,0.580928147,0.045545518,-0.456126034,0.658215582,0.079884171,-0.595284522,0.618858218,0.089264564,-0.593717396,0.77714622,0.185133696,-0.338823467,0.521204531,0.247216642,-0.355305284,0.828081965,0.427019626,-0.250339985,0.535265744,0.486955762,-0.430774122,0.844057202,0.631301165,-0.351409882,0.699535191,0.493940532,-0.627184331,0.854626477,0.708704948,-0.392857909,0.745077252,0.476709962,-0.678709626,0.835155606,0.707063138,-0.439607918,0.75376159,0.432283133,-0.665378749,0.826900482,0.689178586,-0.366962969,0.740033865,0.438011855,-0.619463503,0.756803155,0.634692192,-0.012130756,0.619655907,0.659237683,0.012148403,0.775990307,0.959129095,-0.121864341,0.630764484,0.981730402,-0.000792424,0.754299343,0.929618537,0.643972278,0.664904594,0.963962197,0.583367348,0.751803279,0.903635979,0.725324631,0.677004158,0.950082183,0.653432846,0.74761337,1.002655745,0.750122726,0.675280333,1.036182404,0.640589535
0,0.623332858,0.041001618,-0.696235597,0.64049834,0.002636492,-0.672641933,0.65326196,0.002530813,-0.672833741,0.664425671,0.002762258,-0.67311275,0.604267597,0.007620573,-0.668394327,0.59420687,0.010743678,-0.66848588,0.583726883,0.01416254,-0.668641448,0.682853043,0.015898228,-0.473083347,0.573146045,0.033017397,-0.451566994,0.649966896,0.073215365,-0.614905953,0.605930805,0.079010554,-0.608924031,0.773027778,0.180796802,-0.347974211,0.524347901,0.24026686,-0.335786343,0.827419639,0.419446409,-0.262256801,0.528024554,0.48405996,-0.418684721,0.842397392,0.63208878,-0.363957465,0.695601106,0.502772927,-0.657480061,0.851945281,0.708739281,-0.414994538,0.739232659,0.500045359,-0.718534172,0.830848098,0.708863497,-0.46247831,0.749368727,0.460072935,-0.710088611,0.824720979,0.689968705,-0.380375415,0.734606743,0.462221771,-0.653532803,0.756818295,0.623146653,-0.01807496,0.6249246,0.647084355,0.018204238,0.775424838,0.951406837,-0.145391479,0.625092268,0.96624577,-0.015382027,0.772551,0.982038498,0.646969914,0.668278933,0.972687781,0.636211991,0.768178701,0.970538259,0.727564633,0.682505965,0.961594939,0.711583555,0.779648364,1.072415471,0.702045679,0.678708375,1.056624413,0.676789045
0,0.62229836,0.052639961,-0.695259035,0.636381209,0.01318723,-0.67519635,0.647924185,0.011960208,-0.675390661,0.658251405,0.010848045,-0.675702274,0.601246238,0.01878494,-0.672567785,0.590947926,0.022039831,-0.672728181,0.581371963,0.025885224,-0.672914445,0.675998211,0.018623292,-0.473921925,0.568477035,0.043284655,-0.459085286,0.646202028,0.082484961,-0.610420883,0.60564971,0.090217471,-0.606503904,0.763877451,0.176869065,-0.333394736,0.516379714,0.2429488,-0.320419043,0.819838166,0.416397482,-0.230408788,0.524532616,0.487202376,-0.400439173,0.843311667,0.630119562,-0.332420945,0.690907061,0.501715124,-0.645163476,0.855091453,0.702874243,-0.382103473,0.735038698,0.495042861,-0.703271925,0.836797118,0.706388235,-0.429458231,0.745228708,0.450715244,-0.69643724,0.829734325,0.688750684,-0.349133611,0.728825748,0.457753867,-0.64138943,0.754677773,0.628724873,-0.025587395,0.619127333,0.654183626,0.025805812,0.763563395,0.962158322,-0.136621118,0.618732095,0.974953234,0.010804954,0.769505024,1.063865662,0.622572005,0.662079453,1.059081197,0.61870414,0.767843068,1.066936135,0.697632611,0.672865152,1.06068325,0.687391937,0.780051112,1.161706448,0.635337412,0.674513817,1.152595043,0.612817287
0,0.608575344,0.046572208,-0.575934649,0.623776019,0.003501296,-0.562958479,0.636938453,0.002140045,-0.563161135,0.648188412,0.001111448,-0.563471794,0.585072219,0.010530651,-0.558480024,0.574186325,0.01432991,-0.558561444,0.563582122,0.018141568,-0.558699965,0.665511429,0.013603389,-0.400203168,0.550799787,0.039331853,-0.378349394,0.635160267,0.078615732,-0.505221725,0.590985298,0.08705163,-0.499103487,0.757236123,0.175684795,-0.287338912,0.503755867,0.249433368,-0.25576821,0.815654099,0.413279206,-0.15576148,0.514813781,0.495376527,-0.341613233,0.8498559,0.623933554,-0.193271458,0.666968822,0.488635182,-0.579174995,0.8693887,0.689381301,-0.225978926,0.709813595,0.478562891,-0.628394067,0.850265384,0.690505743,-0.270604193,0.717170775,0.44026652,-0.617596924,0.841746449,0.669176221,-0.205662057,0.703891695,0.443713307,-0.574827313,0.754408717,0.644473493,-0.026513243,0.613031924,0.67727834,0.026805392,0.766726315,0.974442244,-0.124295965,0.605879128,0.990749419,0.071036056,0.778100729,1.174518108,0.419610173,0.645496607,1.101817727,0.642339885,0.773640573,1.192981243,0.469725281,0.657420158,1.108519673,0.705661893,0.800068259,1.294311047,0.374220163,0.645622611,1.207373977,0.642794311
0,0.594697416,0.052310646,-0.726278424,0.606853306,0.008287489,-0.704816163,0.618767917,0.006715655,-0.704947591,0.629426301,0.004967153,-0.705198228,0.570237041,0.013213336,-0.701313794,0.558820724,0.015965104,-0.701397061,0.548019528,0.018980205,-0.701499045,0.647271991,0.01412034,-0.501690269,0.537068903,0.041740298,-0.483674586,0.618440568,0.083998203,-0.642376244,0.577018797,0.094207883,-0.637388706,0.742440403,0.176695287,-0.359964401,0.493945688,0.256686956,-0.35211131,0.804956794,0.405301064,-0.24644199,0.514298439,0.496353626,-0.463936418,0.852932453,0.610180795,-0.36180672,0.668654203,0.488873839,-0.767351568,0.879064381,0.673681498,-0.407986552,0.712448955,0.466419727,-0.835924447,0.86549741,0.676487505,-0.465048879,0.720638514,0.426186472,-0.832001567,0.851516366,0.654698014,-0.38214168,0.706069708,0.434751511,-0.76768893,0.747119129,0.630714297,-0.024014559,0.610718071,0.662503958,0.024170784,0.752790272,0.967485785,-0.13498129,0.596222222,0.969087362,0.007782354,0.76347369,0.987339616,0.662750423,0.630634367,0.940320313,0.67943126,0.758815467,0.976618111,0.743282557,0.644164979,0.927682042,0.756916761,0.77184248,1.082403421,0.720371842,0.633957088,1.01940763,0.740440488
0,0.581276774,0.055754185,-0.633010387,0.5904966,0.01261723,-0.619820476,0.601370275,0.009993196,-0.619949758,0.611840904,0.006906688,-0.620207071,0.560705721,0.021823943,-0.611545384,0.550378919,0.027104735,-0.611616135,0.539583623,0.033017576,-0.611746728,0.632617116,0.0111655,-0.456334114,0.529615521,0.050834835,-0.414413363,0.604828835,0.085322447,-0.563081026,0.5664047,0.099230357,-0.551042974,0.733850181,0.176080525,-0.330698729,0.488325059,0.263878763,-0.303729057,0.80384171,0.410529256,-0.218112513,0.504514337,0.506704032,-0.402769268,0.855626225,0.611174941,-0.294418007,0.665317833,0.493061095,-0.670884609,0.881404698,0.67886281,-0.329062074,0.712248564,0.462122142,-0.729046762,0.869430244,0.68233639,-0.381607354,0.718290865,0.42754209,-0.719372094,0.855617404,0.660127759,-0.311649293,0.701954842,0.436494201,-0.668187022,0.744660497,0.641107559,-0.026529804,0.608124912,0.671272635,0.026765425,0.759775221,0.971548617,-0.132411674,0.584513187,0.984917581,-0.005271498,0.761619687,1.045594692,0.556471825,0.628948033,0.948521852,0.673203886,0.75732553,1.043303251,0.62486583,0.644543588,0.932311833,0.75199163,0.772206664,1.159361959,0.585300386,0.632387221,1.033627629,0.755193293
0,0.57086736,0.06056875,-0.54120791,0.583393753,0.017996073,-0.518765509,0.59595722,0.015817285,-0.518965065,0.606984377,0.013973713,-0.519239306,0.547114968,0.027546585,-0.515786052,0.53604722,0.032845676,-0.515824258,0.525293827,0.038639367,-0.515952289,0.626935422,0.022370577,-0.33737269,0.514236748,0.056594372,-0.318947464,0.598071158,0.09001071,-0.466889799,0.555380464,0.103367805,-0.461781412,0.72309792,0.178073108,-0.242694691,0.480073988,0.274604976,-0.231916189,0.797284603,0.40320614,-0.156754822,0.50650245,0.514860988,-0.328704506,0.851097107,0.597773135,-0.252589256,0.668774664,0.488482207,-0.566114128,0.880923629,0.667818248,-0.286068439,0.715049386,0.454125673,-0.617322743,0.866310954,0.669772089,-0.334431618,0.71701926,0.417948037,-0.606541693,0.850362599,0.649035275,-0.268562287,0.702074885,0.427067906,-0.560759842,0.743194103,0.65063107,-0.036859699,0.604514718,0.68339783,0.036864035,0.742539048,0.997825503,-0.195068955,0.586316586,0.988795578,-0.04821077,0.765600979,0.986527205,0.546733916,0.659032404,0.901833832,0.574716568,0.764412284,0.96280545,0.627609193,0.674605012,0.875540376,0.654315889,0.775473297,1.073206067,0.681823552,0.673251092,0.959317803,0.72228235
0,0.558619618,0.067381926,-0.545542598,0.567967653,0.024690986,-0.526941001,0.578718126,0.022408843,-0.527136981,0.588557303,0.020406306,-0.527420819,0.537848651,0.035266638,-0.520422101,0.528272867,0.041208684,-0.520447195,0.518998086,0.047631383,-0.52057153,0.607726336,0.028236091,-0.355869144,0.510529399,0.066203594,-0.322130501,0.583598256,0.095401116,-0.474171489,0.54821223,0.109794617,-0.464620978,0.716146946,0.177416623,-0.255884469,0.47397843,0.280464917,-0.231129974,0.79817462,0.399431497,-0.150559098,0.498500764,0.518206298,-0.336607993,0.850757957,0.599877536,-0.232526511,0.664097309,0.494696021,-0.588944495,0.877751827,0.670651853,-0.266813904,0.70920831,0.457906842,-0.644446075,0.862999737,0.672685266,-0.317594647,0.712549925,0.422932774,-0.631909966,0.84818399,0.650142491,-0.24870272,0.699549019,0.431061566,-0.583575666,0.739742994,0.651750267,-0.035429314,0.603627861,0.683773875,0.03551174,0.746138573,0.983922899,-0.157755733,0.582826495,0.985112846,-0.033481207,0.763683081,1.014306068,0.585015476,0.643223226,0.924869001,0.613326848,0.762651086,1.000277758,0.663402319,0.658604622,0.901613832,0.693896413,0.767865419,1.104164481,0.686857224,0.650133371,0.986571729,0.744021654
0,0.548061192,0.068179488,-0.44853729,0.555047095,0.027266085,-0.430009454,0.565413356,0.024269164,-0.430226326,0.575325012,0.021504283,-0.430519104,0.526976109,0.038939834,-0.425411224,0.517821431,0.044627845,-0.425453097,0.508771539,0.050921321,-0.425579727,0.594038129,0.028638065,-0.268030405,0.499552876,0.068592139,-0.241321474,0.5732373,0.095493145,-0.380947262,0.539985418,0.10867393,-0.373105407,0.7096138,0.174879313,-0.171446845,0.466542304,0.27896449,-0.168486491,0.79121834,0.399421811,-0.063797086,0.496539354,0.522439122,-0.242683485,0.847543359,0.591952384,-0.154186532,0.660301864,0.48441574,-0.46952194,0.877510667,0.663945436,-0.182837993,0.706446588,0.453321934,-0.517796397,0.862277627,0.667494535,-0.23561272,0.707341075,0.42085588,-0.510257185,0.845843434,0.641716123,-0.171624586,0.693480611,0.42586422,-0.465323269,0.73239851,0.658750653,-0.030822143,0.598118126,0.692099988,0.031027591,0.743633032,0.991709113,-0.198174953,0.578616679,0.992094159,-0.051777136,0.74852705,1.038951397,0.45397678,0.642037094,0.929115057,0.583346725,0.746133924,1.02815938,0.522811115,0.6576038,0.903160751,0.663205147,0.760344505,1.135312676,0.554619968,0.649173021,0.995333314,0.741676033
0,0.534108877,0.059931576,-0.443350881,0.540576637,0.018444359,-0.428950071,0.551078975,0.01485312,-0.429185003,0.561373949,0.011241436,-0.429493994,0.51458931,0.03134352,-0.418223709,0.506364226,0.037701845,-0.418283373,0.497658193,0.044613957,-0.418460429,0.582480669,0.019304991,-0.290607095,0.489392698,0.066128731,-0.237492323,0.560981512,0.088769794,-0.385317326,0.526043892,0.100959778,-0.369843066,0.694143355,0.176359177,-0.198930919,0.462465107,0.283510804,-0.152081996,0.779944956,0.394892365,-0.081557244,0.489851654,0.522677898,-0.232976153,0.843498826,0.586999178,-0.128452599,0.648358285,0.496115148,-0.460068524,0.875473201,0.660712242,-0.158931762,0.692272007,0.46850422,-0.508631051,0.856695354,0.665717363,-0.206686452,0.69322443,0.434225738,-0.497488439,0.839834094,0.641091108,-0.143006772,0.6801368,0.440605432,-0.45535031,0.726974964,0.65586257,-0.037084378,0.598383248,0.687474668,0.03748383,0.742702723,0.974655569,-0.17463541,0.579759717,0.98979187,-0.012675248,0.762282372,1.133995056,0.389576614,0.622710645,1.083060026,0.592489421,0.762014925,1.146695375,0.443591535,0.635096252,1.080441236,0.661863923,0.78087914,1.242909551,0.384495646,0.622112632,1.177107096,0.646553338
0,0.524028301,0.056387484,-0.388239294,0.530840933,0.016442537,-0.365504056,0.542287529,0.013698816,-0.365750551,0.552374184,0.01141113,-0.366052985,0.498805583,0.02883929,-0.359279126,0.489445597,0.03565383,-0.359345049,0.480659574,0.042818189,-0.359535396,0.571399689,0.022490501,-0.217558116,0.471991956,0.068547368,-0.18420516,0.552266061,0.083104201,-0.329321861,0.51304388,0.095965505,-0.319675267,0.685940802,0.181222916,-0.148788586,0.451625913,0.288392812,-0.10797435,0.780628145,0.386271834,-0.043572679,0.478843063,0.52476263,-0.169244885,0.845441937,0.574907124,-0.097408675,0.6372419,0.504027843,-0.36431846,0.873215854,0.648653567,-0.130350307,0.686216474,0.481188416,-0.408725679,0.852341294,0.653873622,-0.175189748,0.688419938,0.443997592,-0.397870809,0.836821735,0.62999481,-0.111340784,0.673934579,0.448459625,-0.357969433,0.722527444,0.65483892,-0.046537329,0.59344995,0.689450979,0.046833057,0.741274655,0.991880953,-0.187441632,0.574072182,0.996754527,-0.023515012,0.760130286,1.096877933,0.391832501,0.617982864,1.066804886,0.514579475,0.759960413,1.103453755,0.448585451,0.632836521,1.064944744,0.578100204,0.775649369,1.189834952,0.42631498,0.611059606,1.153033972,0.588228464
